"","id","ball","batsman","bowler","nonstriker","innings","team","run","extra","wicket","odi_no","commentary","check","id.1","wides","legbyes","noballs","byes","odi_no.1","check.1","id.2","batsman.1","extras","total","odi_no.2","check.2","id.3","fielders","kind","player_out","odi_no.3","check.3","X","X.1","X.2"
"443335","476901","1.1","1186",1634,1139,2,"Pakistan",476908,-1,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477834,0,0,0,2466,1,NA,NA,"","","","",NA,NA,NA
"443340","476906","1.6","1186",1634,1139,2,"Pakistan",476913,-1,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477839,1,0,1,2466,1,NA,NA,"","","","",NA,NA,NA
"443343","476909","2.2","1186",1775,1139,2,"Pakistan",476916,-1,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477842,1,0,1,2466,1,NA,NA,"","","","",NA,NA,NA
"443344","476910","2.3","1186",1775,1139,2,"Pakistan",476917,-1,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477843,0,0,0,2466,1,NA,NA,"","","","",NA,NA,NA
"443345","476911","2.4","1186",1775,1139,2,"Pakistan",476918,-1,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477844,0,0,0,2466,1,NA,NA,"","","","",NA,NA,NA
"443348","476914","3.1","1186",1634,1139,2,"Pakistan",476921,-1,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477847,4,0,4,2466,1,NA,NA,"","","","",NA,NA,NA
"443349","476915","3.2","1186",1634,1139,2,"Pakistan",476922,18243,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477848,0,1,1,2466,1,NA,NA,"","","","",NA,NA,NA
"443350","476916","3.3","1186",1634,1139,2,"Pakistan",476923,-1,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477849,1,0,1,2466,1,NA,NA,"","","","",NA,NA,NA
"443351","476917","3.4","1186",1634,1139,2,"Pakistan",476924,-1,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477850,1,0,1,2466,1,NA,NA,"","","","",NA,NA,NA
"443352","476918","3.5","1186",1634,1139,2,"Pakistan",476925,-1,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477851,1,0,1,2466,1,NA,NA,"","","","",NA,NA,NA
"443353","476919","3.6","1186",1634,1139,2,"Pakistan",476926,-1,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477852,0,0,0,2466,1,NA,NA,"","","","",NA,NA,NA
"443355","476921","4.1","1186",1775,1139,2,"Pakistan",476928,-1,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477854,0,0,0,2466,1,NA,NA,"","","","",NA,NA,NA
"443358","476924","4.4","1186",1775,1139,2,"Pakistan",476931,-1,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477857,0,0,0,2466,1,NA,NA,"","","","",NA,NA,NA
"443359","476925","4.5","1186",1775,1139,2,"Pakistan",476932,18244,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477858,1,0,1,2466,1,NA,NA,"","","","",NA,NA,NA
"443360","476926","4.6","1186",1775,1139,2,"Pakistan",476933,-1,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477859,1,0,1,2466,1,NA,NA,"","","","",NA,NA,NA
"443361","476927","4.7","1186",1775,1139,2,"Pakistan",476934,-1,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477860,1,0,1,2466,1,NA,NA,"","","","",NA,NA,NA
"443362","476928","5.1","1186",1634,1139,2,"Pakistan",476935,18245,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477861,1,0,1,2466,1,NA,NA,"","","","",NA,NA,NA
"443363","476929","5.2","1186",1634,1139,2,"Pakistan",476936,18246,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477862,0,0,0,2466,1,NA,NA,"","","","",NA,NA,NA
"443364","476930","5.3","1186",1634,1139,2,"Pakistan",476937,-1,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477863,1,0,1,2466,1,NA,NA,"","","","",NA,NA,NA
"443368","476934","5.7","1186",1634,1139,2,"Pakistan",476941,-1,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477867,0,0,0,2466,1,NA,NA,"","","","",NA,NA,NA
"443372","476938","6.3","1186",1775,1139,2,"Pakistan",476945,-1,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477871,0,0,0,2466,1,NA,NA,"","","","",NA,NA,NA
"443373","476939","6.4","1186",1775,1139,2,"Pakistan",476946,-1,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477872,0,0,0,2466,1,NA,NA,"","","","",NA,NA,NA
"443374","476940","6.5","1186",1775,1139,2,"Pakistan",476947,18247,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477873,1,0,1,2466,1,NA,NA,"","","","",NA,NA,NA
"443376","476942","7.1","1186",1634,1139,2,"Pakistan",476949,18248,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477875,4,0,4,2466,1,NA,NA,"","","","",NA,NA,NA
"443386","476952","8.4","1186",1775,1139,2,"Pakistan",476959,-1,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477885,1,0,1,2466,1,NA,NA,"","","","",NA,NA,NA
"443388","476954","8.6","1186",1775,1139,2,"Pakistan",476961,-1,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477887,1,0,1,2466,1,NA,NA,"","","","",NA,NA,NA
"443392","476958","9.4","1186",1634,1139,2,"Pakistan",476965,-1,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477891,0,0,0,2466,1,NA,NA,"","","","",NA,NA,NA
"443393","476959","9.5","1186",1634,1139,2,"Pakistan",476966,-1,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477892,1,0,1,2466,1,NA,NA,"","","","",NA,NA,NA
"443395","476961","10.1","1186",1681,1139,2,"Pakistan",476968,-1,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477894,1,0,1,2466,1,NA,NA,"","","","",NA,NA,NA
"443396","476962","10.2","1186",1681,1139,2,"Pakistan",476969,-1,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477895,1,0,1,2466,1,NA,NA,"","","","",NA,NA,NA
"443397","476963","10.3","1186",1681,1139,2,"Pakistan",476970,-1,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477896,0,0,0,2466,1,NA,NA,"","","","",NA,NA,NA
"443398","476964","10.4","1186",1681,1139,2,"Pakistan",476971,-1,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477897,1,0,1,2466,1,NA,NA,"","","","",NA,NA,NA
"443401","476967","11.1","1186",1771,1139,2,"Pakistan",476974,-1,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477900,1,0,1,2466,1,NA,NA,"","","","",NA,NA,NA
"443402","476968","11.2","1186",1771,1139,2,"Pakistan",476975,-1,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477901,0,0,0,2466,1,NA,NA,"","","","",NA,NA,NA
"443403","476969","11.3","1186",1771,1139,2,"Pakistan",476976,18253,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477902,1,0,1,2466,1,NA,NA,"","","","",NA,NA,NA
"443404","476970","11.4","1186",1771,1139,2,"Pakistan",476977,-1,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477903,0,0,0,2466,1,NA,NA,"","","","",NA,NA,NA
"443405","476971","11.5","1186",1771,1139,2,"Pakistan",476978,-1,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477904,1,0,1,2466,1,NA,NA,"","","","",NA,NA,NA
"443406","476972","11.6","1186",1771,1139,2,"Pakistan",476979,-1,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477905,1,0,1,2466,1,NA,NA,"","","","",NA,NA,NA
"443408","476974","12.1","1186",1681,1139,2,"Pakistan",476981,-1,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477907,1,0,1,2466,1,NA,NA,"","","","",NA,NA,NA
"443409","476975","12.2","1186",1681,1139,2,"Pakistan",476982,-1,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477908,1,1,2,2466,1,NA,NA,"","","","",NA,NA,NA
"443410","476976","12.3","1186",1681,1139,2,"Pakistan",476983,-1,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477909,0,1,1,2466,1,NA,NA,"","","","",NA,NA,NA
"443411","476977","12.4","1186",1681,1139,2,"Pakistan",476984,-1,-1,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477910,3,0,3,2466,1,NA,NA,"","","","",NA,NA,NA
"443412","476978","12.5","1186",1681,1139,2,"Pakistan",476985,-1,12879,2463,"none",1,NA,NA,NA,NA,NA,NA,NA,477911,0,1,1,2466,1,NA,NA,"","","","",NA,NA,NA
"443619","477185","11.4","1186",1743,1291,1,"Pakistan",477192,-1,-1,2464,"none",1,NA,NA,NA,NA,NA,NA,NA,478118,1,0,1,2466,1,NA,NA,"","","","",NA,NA,NA
"443624","477190","12.2","1186",1771,1291,1,"Pakistan",477197,18274,-1,2464,"none",1,NA,NA,NA,NA,NA,NA,NA,478123,1,0,1,2466,1,NA,NA,"","","","",NA,NA,NA
"443625","477191","12.3","1186",1771,1291,1,"Pakistan",477198,-1,-1,2464,"none",1,NA,NA,NA,NA,NA,NA,NA,478124,2,0,2,2466,1,NA,NA,"","","","",NA,NA,NA
"443626","477192","12.4","1186",1771,1291,1,"Pakistan",477199,-1,-1,2464,"none",1,NA,NA,NA,NA,NA,NA,NA,478125,1,0,1,2466,1,NA,NA,"","","","",NA,NA,NA
"443627","477193","12.5","1186",1771,1291,1,"Pakistan",477200,-1,-1,2464,"none",1,NA,NA,NA,NA,NA,NA,NA,478126,1,0,1,2466,1,NA,NA,"","","","",NA,NA,NA
"443628","477194","12.6","1186",1771,1291,1,"Pakistan",477201,-1,-1,2464,"none",1,NA,NA,NA,NA,NA,NA,NA,478127,0,0,0,2466,1,NA,NA,"","","","",NA,NA,NA
"443629","477195","12.7","1186",1771,1291,1,"Pakistan",477202,-1,-1,2464,"none",1,NA,NA,NA,NA,NA,NA,NA,478128,0,0,0,2466,1,NA,NA,"","","","",NA,NA,NA
"443636","477202","14.1","1186",1771,1291,1,"Pakistan",477209,-1,12884,2464,"none",1,NA,NA,NA,NA,NA,NA,NA,478135,1,0,1,2466,1,NA,NA,"","","","",NA,NA,NA
"444399","477965","0.1","1186",1743,1150,2,"Pakistan",477972,18328,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478898,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444400","477966","0.2","1186",1743,1150,2,"Pakistan",477973,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478899,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444401","477967","0.3","1186",1743,1150,2,"Pakistan",477974,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478900,1,0,1,2597,1,NA,NA,"","","","",NA,NA,NA
"444404","477970","0.6","1186",1743,1150,2,"Pakistan",477977,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478903,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444405","477971","0.7","1186",1743,1150,2,"Pakistan",477978,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478904,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444412","477978","2.1","1186",1743,1150,2,"Pakistan",477985,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478911,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444413","477979","2.2","1186",1743,1150,2,"Pakistan",477986,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478912,1,0,1,2597,1,NA,NA,"","","","",NA,NA,NA
"444414","477980","2.3","1186",1743,1150,2,"Pakistan",477987,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478913,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444415","477981","2.4","1186",1743,1150,2,"Pakistan",477988,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478914,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444416","477982","2.5","1186",1743,1150,2,"Pakistan",477989,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478915,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444417","477983","2.6","1186",1743,1150,2,"Pakistan",477990,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478916,1,0,1,2597,1,NA,NA,"","","","",NA,NA,NA
"444425","477991","4.1","1186",1743,1150,2,"Pakistan",477998,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478924,1,0,1,2597,1,NA,NA,"","","","",NA,NA,NA
"444426","477992","4.2","1186",1743,1150,2,"Pakistan",477999,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478925,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444427","477993","4.3","1186",1743,1150,2,"Pakistan",478000,18330,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478926,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444430","477996","4.6","1186",1743,1150,2,"Pakistan",478003,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478929,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444437","478003","6.1","1186",1743,1150,2,"Pakistan",478010,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478936,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444438","478004","6.2","1186",1743,1150,2,"Pakistan",478011,18331,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478937,1,0,1,2597,1,NA,NA,"","","","",NA,NA,NA
"444443","478009","7.1","1186",1771,1150,2,"Pakistan",478016,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478942,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444444","478010","7.2","1186",1771,1150,2,"Pakistan",478017,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478943,1,0,1,2597,1,NA,NA,"","","","",NA,NA,NA
"444445","478011","7.3","1186",1771,1150,2,"Pakistan",478018,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478944,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444446","478012","7.4","1186",1771,1150,2,"Pakistan",478019,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478945,1,0,1,2597,1,NA,NA,"","","","",NA,NA,NA
"444455","478021","9.1","1186",1743,1150,2,"Pakistan",478028,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478954,1,0,1,2597,1,NA,NA,"","","","",NA,NA,NA
"444456","478022","9.2","1186",1743,1150,2,"Pakistan",478029,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478955,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444457","478023","9.3","1186",1743,1150,2,"Pakistan",478030,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478956,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444458","478024","9.4","1186",1743,1150,2,"Pakistan",478031,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478957,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444459","478025","9.5","1186",1743,1150,2,"Pakistan",478032,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478958,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444460","478026","9.6","1186",1743,1150,2,"Pakistan",478033,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478959,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444463","478029","10.3","1186",1653,1150,2,"Pakistan",478036,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478962,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444464","478030","10.4","1186",1653,1150,2,"Pakistan",478037,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478963,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444465","478031","10.5","1186",1653,1150,2,"Pakistan",478038,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478964,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444466","478032","10.6","1186",1653,1150,2,"Pakistan",478039,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478965,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444475","478041","12.3","1186",1653,1150,2,"Pakistan",478048,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478974,1,0,1,2597,1,NA,NA,"","","","",NA,NA,NA
"444479","478045","13.1","1186",1743,1150,2,"Pakistan",478052,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478978,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444480","478046","13.2","1186",1743,1150,2,"Pakistan",478053,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478979,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444481","478047","13.3","1186",1743,1150,2,"Pakistan",478054,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478980,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444484","478050","13.6","1186",1743,1150,2,"Pakistan",478057,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478983,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444491","478057","15.1","1186",1731,1150,2,"Pakistan",478064,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478990,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444492","478058","15.2","1186",1731,1150,2,"Pakistan",478065,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478991,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444493","478059","15.3","1186",1731,1150,2,"Pakistan",478066,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478992,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444498","478064","16.2","1186",1653,1291,2,"Pakistan",478071,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478997,4,0,4,2597,1,NA,NA,"","","","",NA,NA,NA
"444499","478065","16.3","1186",1653,1291,2,"Pakistan",478072,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478998,1,0,1,2597,1,NA,NA,"","","","",NA,NA,NA
"444500","478066","16.4","1186",1653,1291,2,"Pakistan",478073,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,478999,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444501","478067","16.5","1186",1653,1291,2,"Pakistan",478074,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479000,1,0,1,2597,1,NA,NA,"","","","",NA,NA,NA
"444502","478068","16.6","1186",1653,1291,2,"Pakistan",478075,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479001,4,0,4,2597,1,NA,NA,"","","","",NA,NA,NA
"444503","478069","17.1","1186",1731,1291,2,"Pakistan",478076,18332,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479002,4,0,4,2597,1,NA,NA,"","","","",NA,NA,NA
"444504","478070","17.2","1186",1731,1291,2,"Pakistan",478077,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479003,1,0,1,2597,1,NA,NA,"","","","",NA,NA,NA
"444510","478076","18.1","1186",1653,1291,2,"Pakistan",478083,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479009,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444511","478077","18.2","1186",1653,1291,2,"Pakistan",478084,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479010,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444516","478082","19.1","1186",1743,1291,2,"Pakistan",478089,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479015,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444517","478083","19.2","1186",1743,1291,2,"Pakistan",478090,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479016,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444523","478089","20.1","1186",1653,1291,2,"Pakistan",478096,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479022,4,0,4,2597,1,NA,NA,"","","","",NA,NA,NA
"444524","478090","20.2","1186",1653,1291,2,"Pakistan",478097,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479023,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444525","478091","20.3","1186",1653,1291,2,"Pakistan",478098,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479024,1,0,1,2597,1,NA,NA,"","","","",NA,NA,NA
"444526","478092","20.4","1186",1653,1291,2,"Pakistan",478099,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479025,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444527","478093","20.5","1186",1653,1291,2,"Pakistan",478100,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479026,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444528","478094","20.6","1186",1653,1291,2,"Pakistan",478101,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479027,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444529","478095","21.1","1186",1731,1291,2,"Pakistan",478102,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479028,1,0,1,2597,1,NA,NA,"","","","",NA,NA,NA
"444530","478096","21.2","1186",1731,1291,2,"Pakistan",478103,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479029,1,0,1,2597,1,NA,NA,"","","","",NA,NA,NA
"444541","478107","22.6","1186",1653,1291,2,"Pakistan",478114,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479040,1,0,1,2597,1,NA,NA,"","","","",NA,NA,NA
"444543","478109","23.2","1186",1731,1291,2,"Pakistan",478116,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479042,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444546","478112","23.5","1186",1731,1291,2,"Pakistan",478119,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479045,1,0,1,2597,1,NA,NA,"","","","",NA,NA,NA
"444547","478113","23.6","1186",1731,1291,2,"Pakistan",478120,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479046,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444548","478114","24.1","1186",1767,1291,2,"Pakistan",478121,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479047,1,0,1,2597,1,NA,NA,"","","","",NA,NA,NA
"444551","478117","24.4","1186",1767,1291,2,"Pakistan",478124,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479050,1,0,1,2597,1,NA,NA,"","","","",NA,NA,NA
"444552","478118","24.5","1186",1767,1291,2,"Pakistan",478125,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479051,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444558","478124","25.5","1186",1731,1291,2,"Pakistan",478131,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479057,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444561","478127","26.2","1186",1767,1291,2,"Pakistan",478134,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479060,1,0,1,2597,1,NA,NA,"","","","",NA,NA,NA
"444563","478129","26.4","1186",1767,1291,2,"Pakistan",478136,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479062,2,0,2,2597,1,NA,NA,"","","","",NA,NA,NA
"444565","478131","26.6","1186",1767,1291,2,"Pakistan",478138,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479064,0,1,1,2597,1,NA,NA,"","","","",NA,NA,NA
"444566","478132","27.1","1186",1731,1291,2,"Pakistan",478139,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479065,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444567","478133","27.2","1186",1731,1291,2,"Pakistan",478140,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479066,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444570","478136","27.5","1186",1731,1291,2,"Pakistan",478143,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479069,2,0,2,2597,1,NA,NA,"","","","",NA,NA,NA
"444572","478138","28.1","1186",1767,1291,2,"Pakistan",478145,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479071,1,0,1,2597,1,NA,NA,"","","","",NA,NA,NA
"444574","478140","28.3","1186",1767,1291,2,"Pakistan",478147,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479073,2,0,2,2597,1,NA,NA,"","","","",NA,NA,NA
"444575","478141","28.4","1186",1767,1291,2,"Pakistan",478148,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479074,2,0,2,2597,1,NA,NA,"","","","",NA,NA,NA
"444578","478144","28.7","1186",1767,1291,2,"Pakistan",478151,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479077,4,0,4,2597,1,NA,NA,"","","","",NA,NA,NA
"444581","478147","29.3","1186",1731,1291,2,"Pakistan",478154,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479080,1,0,1,2597,1,NA,NA,"","","","",NA,NA,NA
"444583","478149","29.5","1186",1731,1291,2,"Pakistan",478156,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479082,1,0,1,2597,1,NA,NA,"","","","",NA,NA,NA
"444584","478150","29.6","1186",1731,1291,2,"Pakistan",478157,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479083,1,0,1,2597,1,NA,NA,"","","","",NA,NA,NA
"444588","478154","30.4","1186",1743,1291,2,"Pakistan",478161,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479087,0,1,1,2597,1,NA,NA,"","","","",NA,NA,NA
"444595","478161","31.5","1186",1681,1291,2,"Pakistan",478168,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479094,1,0,1,2597,1,NA,NA,"","","","",NA,NA,NA
"444601","478167","32.5","1186",1743,1291,2,"Pakistan",478174,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479100,1,0,1,2597,1,NA,NA,"","","","",NA,NA,NA
"444603","478169","33.1","1186",1681,1291,2,"Pakistan",478176,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479102,0,1,1,2597,1,NA,NA,"","","","",NA,NA,NA
"444607","478173","33.5","1186",1681,1291,2,"Pakistan",478180,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479106,0,0,0,2597,1,NA,NA,"","","","",NA,NA,NA
"444609","478175","34.1","1186",1771,1291,2,"Pakistan",478182,-1,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479108,1,0,1,2597,1,NA,NA,"","","","",NA,NA,NA
"444612","478178","34.4","1186",1771,1291,2,"Pakistan",478185,18336,-1,2466,"none",1,NA,NA,NA,NA,NA,NA,NA,479111,1,0,1,2597,1,NA,NA,"","","","",NA,NA,NA
