"","id","ball","batsman","bowler","nonstriker","innings","team","run","extra","wicket","odi_no","commentary","check"
"320180","336614","20.2","1186",241,1288,1,"Pakistan",336620,-1,-1,3046,"none",0
"320181","336615","20.3","1186",241,1288,1,"Pakistan",336621,-1,-1,3046,"none",0
"320183","336617","20.5","1186",241,1288,1,"Pakistan",336623,-1,-1,3046,"none",0
"320184","336618","20.6","1186",241,1288,1,"Pakistan",336624,-1,-1,3046,"none",0
"320185","336619","21.1","1186",155,1288,1,"Pakistan",336625,-1,-1,3046,"none",0
"320186","336620","21.2","1186",155,1288,1,"Pakistan",336626,-1,-1,3046,"none",0
"320191","336625","22.1","1186",241,1119,1,"Pakistan",336631,-1,-1,3046,"none",0
"320192","336626","22.2","1186",241,1119,1,"Pakistan",336632,-1,-1,3046,"none",0
"320198","336632","23.2","1186",155,1119,1,"Pakistan",336638,-1,-1,3046,"none",0
"320199","336633","23.3","1186",155,1119,1,"Pakistan",336639,-1,-1,3046,"none",0
"320201","336635","23.5","1186",155,1119,1,"Pakistan",336641,-1,-1,3046,"none",0
"320202","336636","23.6","1186",155,1119,1,"Pakistan",336642,-1,-1,3046,"none",0
"320208","336642","24.6","1186",241,1119,1,"Pakistan",336648,-1,-1,3046,"none",0
"320209","336643","25.1","1186",155,1119,1,"Pakistan",336649,-1,-1,3046,"none",0
"320217","336651","26.3","1186",241,1119,1,"Pakistan",336657,-1,-1,3046,"none",0
"320219","336653","26.5","1186",241,1119,1,"Pakistan",336659,-1,-1,3046,"none",0
"320221","336655","27.1","1186",155,1119,1,"Pakistan",336661,-1,-1,3046,"none",0
"320222","336656","27.2","1186",155,1119,1,"Pakistan",336662,-1,-1,3046,"none",0
"320223","336657","27.3","1186",155,1119,1,"Pakistan",336663,-1,-1,3046,"none",0
"320225","336659","27.5","1186",155,1119,1,"Pakistan",336665,-1,-1,3046,"none",0
"320226","336660","27.6","1186",155,1119,1,"Pakistan",336666,-1,-1,3046,"none",0
"320229","336663","28.3","1186",241,1119,1,"Pakistan",336669,-1,-1,3046,"none",0
"320230","336664","28.4","1186",241,1119,1,"Pakistan",336670,-1,-1,3046,"none",0
"320232","336666","28.6","1186",241,1119,1,"Pakistan",336672,-1,-1,3046,"none",0
"320237","336671","29.5","1186",155,1119,1,"Pakistan",336677,-1,-1,3046,"none",0
"320238","336672","29.6","1186",155,1119,1,"Pakistan",336678,-1,-1,3046,"none",0
"320239","336673","30.1","1186",2177,1119,1,"Pakistan",336679,-1,-1,3046,"none",0
"320241","336675","30.3","1186",2177,1119,1,"Pakistan",336681,-1,-1,3046,"none",0
"320244","336678","30.6","1186",2177,1119,1,"Pakistan",336684,-1,-1,3046,"none",0
"320248","336682","31.4","1186",155,1119,1,"Pakistan",336688,-1,-1,3046,"none",0
"320249","336683","31.5","1186",155,1119,1,"Pakistan",336689,-1,9054,3046,"none",0
"320655","337089","1.1","1186",2157,1150,1,"Pakistan",337095,-1,-1,3045,"none",0
"320659","337093","1.5","1186",2157,1150,1,"Pakistan",337099,-1,-1,3045,"none",0
"320660","337094","1.6","1186",2157,1150,1,"Pakistan",337100,-1,9068,3045,"none",0
"321245","337679","2.1","1186",2177,1150,1,"Pakistan",337685,-1,-1,3044,"none",0
"321251","337685","3.1","1186",2157,1150,1,"Pakistan",337691,-1,-1,3044,"none",0
"321252","337686","3.2","1186",2157,1150,1,"Pakistan",337692,-1,-1,3044,"none",0
"321253","337687","3.3","1186",2157,1150,1,"Pakistan",337693,-1,-1,3044,"none",0
"321254","337688","3.4","1186",2157,1150,1,"Pakistan",337694,-1,-1,3044,"none",0
"321255","337689","3.5","1186",2157,1150,1,"Pakistan",337695,-1,-1,3044,"none",0
"321256","337690","3.6","1186",2157,1150,1,"Pakistan",337696,-1,-1,3044,"none",0
"321263","337697","5.1","1186",2157,1150,1,"Pakistan",337703,-1,-1,3044,"none",0
"321264","337698","5.2","1186",2157,1150,1,"Pakistan",337704,-1,-1,3044,"none",0
"321265","337699","5.3","1186",2157,1150,1,"Pakistan",337705,-1,-1,3044,"none",0
"321266","337700","5.4","1186",2157,1150,1,"Pakistan",337706,-1,-1,3044,"none",0
"321267","337701","5.5","1186",2157,1150,1,"Pakistan",337707,-1,-1,3044,"none",0
"321268","337702","5.6","1186",2157,1150,1,"Pakistan",337708,-1,-1,3044,"none",0
"321275","337709","7.1","1186",2157,1150,1,"Pakistan",337715,-1,-1,3044,"none",0
"321276","337710","7.2","1186",2157,1150,1,"Pakistan",337716,-1,-1,3044,"none",0
"321277","337711","7.3","1186",2157,1150,1,"Pakistan",337717,-1,-1,3044,"none",0
"321278","337712","7.4","1186",2157,1150,1,"Pakistan",337718,-1,-1,3044,"none",0
"321279","337713","7.5","1186",2157,1150,1,"Pakistan",337719,-1,-1,3044,"none",0
"321281","337715","8.1","1186",2,1150,1,"Pakistan",337721,-1,-1,3044,"none",0
"321282","337716","8.2","1186",2,1150,1,"Pakistan",337722,-1,-1,3044,"none",0
"321283","337717","8.3","1186",2,1150,1,"Pakistan",337723,-1,-1,3044,"none",0
"321284","337718","8.4","1186",2,1150,1,"Pakistan",337724,-1,-1,3044,"none",0
"321285","337719","8.5","1186",2,1150,1,"Pakistan",337725,-1,-1,3044,"none",0
"321286","337720","8.6","1186",2,1150,1,"Pakistan",337726,-1,-1,3044,"none",0
"321289","337723","9.2","1186",2157,1150,1,"Pakistan",337729,-1,-1,3044,"none",0
"321290","337724","9.3","1186",2157,1150,1,"Pakistan",337730,-1,-1,3044,"none",0
"321291","337725","9.4","1186",2157,1150,1,"Pakistan",337731,-1,-1,3044,"none",0
"321292","337726","9.5","1186",2157,1150,1,"Pakistan",337732,-1,-1,3044,"none",0
"321294","337728","10.1","1186",2,1150,1,"Pakistan",337734,-1,-1,3044,"none",0
"321295","337729","10.2","1186",2,1150,1,"Pakistan",337735,-1,-1,3044,"none",0
"321296","337730","10.3","1186",2,1150,1,"Pakistan",337736,-1,-1,3044,"none",0
"321297","337731","10.4","1186",2,1150,1,"Pakistan",337737,-1,-1,3044,"none",0
"321298","337732","10.5","1186",2,1150,1,"Pakistan",337738,-1,-1,3044,"none",0
"321299","337733","10.6","1186",2,1150,1,"Pakistan",337739,-1,-1,3044,"none",0
"321305","337739","11.5","1186",2157,1150,1,"Pakistan",337745,-1,-1,3044,"none",0
"321306","337740","11.6","1186",2157,1150,1,"Pakistan",337746,12500,-1,3044,"none",0
"321307","337741","11.6","1186",2157,1150,1,"Pakistan",337747,-1,-1,3044,"none",0
"321310","337744","12.3","1186",2,1150,1,"Pakistan",337750,-1,-1,3044,"none",0
"321311","337745","12.4","1186",2,1150,1,"Pakistan",337751,-1,-1,3044,"none",0
"321312","337746","12.5","1186",2,1150,1,"Pakistan",337752,-1,-1,3044,"none",0
"321313","337747","12.6","1186",2,1150,1,"Pakistan",337753,-1,-1,3044,"none",0
"321314","337748","13.1","1186",241,1150,1,"Pakistan",337754,-1,-1,3044,"none",0
"321316","337750","13.3","1186",241,1150,1,"Pakistan",337756,-1,-1,3044,"none",0
"321317","337751","13.4","1186",241,1150,1,"Pakistan",337757,-1,-1,3044,"none",0
"321319","337753","13.6","1186",241,1150,1,"Pakistan",337759,-1,-1,3044,"none",0
"321322","337756","14.3","1186",2,1150,1,"Pakistan",337762,-1,-1,3044,"none",0
"321323","337757","14.4","1186",2,1150,1,"Pakistan",337763,-1,-1,3044,"none",0
"321324","337758","14.5","1186",2,1150,1,"Pakistan",337764,-1,-1,3044,"none",0
"321327","337761","15.2","1186",155,1150,1,"Pakistan",337767,-1,-1,3044,"none",0
"321331","337765","15.6","1186",155,1150,1,"Pakistan",337771,-1,-1,3044,"none",0
"321335","337769","16.4","1186",241,1150,1,"Pakistan",337775,12501,-1,3044,"none",0
"321341","337775","17.4","1186",155,1150,1,"Pakistan",337781,-1,-1,3044,"none",0
"321344","337778","18.1","1186",241,1150,1,"Pakistan",337784,-1,-1,3044,"none",0
"321345","337779","18.2","1186",241,1150,1,"Pakistan",337785,-1,-1,3044,"none",0
"321348","337782","18.5","1186",241,1150,1,"Pakistan",337788,-1,-1,3044,"none",0
"321354","337788","19.5","1186",155,1150,1,"Pakistan",337794,-1,-1,3044,"none",0
"321355","337789","19.6","1186",155,1150,1,"Pakistan",337795,-1,-1,3044,"none",0
"321356","337790","20.1","1186",241,1150,1,"Pakistan",337796,-1,-1,3044,"none",0
"321357","337791","20.2","1186",241,1150,1,"Pakistan",337797,-1,-1,3044,"none",0
"321359","337793","20.4","1186",241,1150,1,"Pakistan",337799,-1,-1,3044,"none",0
"321364","337798","21.3","1186",155,1150,1,"Pakistan",337804,-1,-1,3044,"none",0
"321365","337799","21.4","1186",155,1150,1,"Pakistan",337805,-1,-1,3044,"none",0
"321368","337802","22.1","1186",8,1150,1,"Pakistan",337808,-1,-1,3044,"none",0
"321377","337811","23.4","1186",155,1288,1,"Pakistan",337817,-1,-1,3044,"none",0
"321378","337812","23.5","1186",155,1288,1,"Pakistan",337818,-1,-1,3044,"none",0
"321381","337815","24.2","1186",8,1288,1,"Pakistan",337821,-1,-1,3044,"none",0
"321382","337816","24.3","1186",8,1288,1,"Pakistan",337822,-1,-1,3044,"none",0
"321384","337818","24.5","1186",8,1288,1,"Pakistan",337824,-1,-1,3044,"none",0
"321390","337824","25.5","1186",155,1288,1,"Pakistan",337830,12502,-1,3044,"none",0
"321391","337825","25.5","1186",155,1288,1,"Pakistan",337831,-1,9089,3044,"none",0
"322100","338534","1.1","1186",2177,1150,2,"Pakistan",338540,-1,-1,3043,"none",0
"322101","338535","1.2","1186",2177,1150,2,"Pakistan",338541,-1,-1,3043,"none",0
"322102","338536","1.3","1186",2177,1150,2,"Pakistan",338542,-1,-1,3043,"none",0
"322103","338537","1.4","1186",2177,1150,2,"Pakistan",338543,-1,-1,3043,"none",0
"322104","338538","1.5","1186",2177,1150,2,"Pakistan",338544,-1,-1,3043,"none",0
"322105","338539","1.6","1186",2177,1150,2,"Pakistan",338545,-1,-1,3043,"none",0
"322106","338540","2.1","1186",2157,1150,2,"Pakistan",338546,-1,-1,3043,"none",0
"322107","338541","2.2","1186",2157,1150,2,"Pakistan",338547,-1,-1,3043,"none",0
"322108","338542","2.3","1186",2157,1150,2,"Pakistan",338548,-1,-1,3043,"none",0
"322109","338543","2.4","1186",2157,1150,2,"Pakistan",338549,-1,-1,3043,"none",0
"322110","338544","2.5","1186",2157,1150,2,"Pakistan",338550,-1,-1,3043,"none",0
"322118","338552","4.1","1186",2157,1150,2,"Pakistan",338558,-1,-1,3043,"none",0
"322124","338558","5.1","1186",2177,1150,2,"Pakistan",338564,-1,-1,3043,"none",0
"322125","338559","5.2","1186",2177,1150,2,"Pakistan",338565,-1,-1,3043,"none",0
"322126","338560","5.3","1186",2177,1150,2,"Pakistan",338566,-1,-1,3043,"none",0
"322127","338561","5.4","1186",2177,1150,2,"Pakistan",338567,-1,-1,3043,"none",0
"322128","338562","5.5","1186",2177,1150,2,"Pakistan",338568,-1,-1,3043,"none",0
"322129","338563","5.6","1186",2177,1150,2,"Pakistan",338569,-1,-1,3043,"none",0
"322133","338567","6.3","1186",2,1150,2,"Pakistan",338573,-1,-1,3043,"none",0
"322134","338568","6.4","1186",2,1150,2,"Pakistan",338574,-1,-1,3043,"none",0
"322137","338571","7.1","1186",2177,1150,2,"Pakistan",338577,-1,-1,3043,"none",0
"322138","338572","7.2","1186",2177,1150,2,"Pakistan",338578,-1,-1,3043,"none",0
"322143","338577","8.1","1186",2,1150,2,"Pakistan",338583,-1,-1,3043,"none",0
"322146","338580","8.4","1186",2,1150,2,"Pakistan",338586,-1,-1,3043,"none",0
"322147","338581","8.5","1186",2,1150,2,"Pakistan",338587,-1,-1,3043,"none",0
"322148","338582","8.6","1186",2,1150,2,"Pakistan",338588,-1,-1,3043,"none",0
"322153","338587","9.5","1186",2157,1150,2,"Pakistan",338593,-1,-1,3043,"none",0
"322154","338588","9.6","1186",2157,1150,2,"Pakistan",338594,-1,-1,3043,"none",0
"322155","338589","10.1","1186",2,1150,2,"Pakistan",338595,-1,-1,3043,"none",0
"322156","338590","10.2","1186",2,1150,2,"Pakistan",338596,-1,-1,3043,"none",0
"322157","338591","10.3","1186",2,1150,2,"Pakistan",338597,-1,-1,3043,"none",0
"322158","338592","10.4","1186",2,1150,2,"Pakistan",338598,-1,-1,3043,"none",0
"322159","338593","10.5","1186",2,1150,2,"Pakistan",338599,12529,-1,3043,"none",0
"322160","338594","10.5","1186",2,1150,2,"Pakistan",338600,-1,-1,3043,"none",0
"322162","338596","11.1","1186",2157,1150,2,"Pakistan",338602,-1,-1,3043,"none",0
"322163","338597","11.2","1186",2157,1150,2,"Pakistan",338603,-1,-1,3043,"none",0
"322165","338599","11.4","1186",2157,1150,2,"Pakistan",338605,-1,-1,3043,"none",0
"322168","338602","12.1","1186",155,1150,2,"Pakistan",338608,-1,-1,3043,"none",0
"322169","338603","12.2","1186",155,1150,2,"Pakistan",338609,-1,-1,3043,"none",0
"322170","338604","12.3","1186",155,1150,2,"Pakistan",338610,-1,-1,3043,"none",0
"322171","338605","12.4","1186",155,1150,2,"Pakistan",338611,-1,-1,3043,"none",0
"322172","338606","12.5","1186",155,1150,2,"Pakistan",338612,-1,9108,3043,"none",0
"393085","426651","1.1","1186",1775,1289,2,"Pakistan",426658,-1,-1,2531,"none",1
"393086","426652","1.2","1186",1775,1289,2,"Pakistan",426659,-1,-1,2531,"none",1
"393087","426653","1.3","1186",1775,1289,2,"Pakistan",426660,-1,-1,2531,"none",1
"393088","426654","1.4","1186",1775,1289,2,"Pakistan",426661,-1,-1,2531,"none",1
"393089","426655","1.5","1186",1775,1289,2,"Pakistan",426662,-1,-1,2531,"none",1
"393090","426656","1.6","1186",1775,1289,2,"Pakistan",426663,-1,-1,2531,"none",1
"393097","426663","3.1","1186",1775,1289,2,"Pakistan",426670,15968,-1,2531,"none",1
"393101","426667","3.5","1186",1775,1289,2,"Pakistan",426674,-1,-1,2531,"none",1
"393103","426669","4.1","1186",1743,1288,2,"Pakistan",426676,-1,-1,2531,"none",1
"393104","426670","4.2","1186",1743,1288,2,"Pakistan",426677,-1,-1,2531,"none",1
"393105","426671","4.3","1186",1743,1288,2,"Pakistan",426678,-1,-1,2531,"none",1
"393106","426672","4.4","1186",1743,1288,2,"Pakistan",426679,-1,-1,2531,"none",1
"393107","426673","4.5","1186",1743,1288,2,"Pakistan",426680,-1,-1,2531,"none",1
"393108","426674","4.6","1186",1743,1288,2,"Pakistan",426681,-1,-1,2531,"none",1
"393115","426681","6.1","1186",1743,1288,2,"Pakistan",426688,-1,-1,2531,"none",1
"393116","426682","6.2","1186",1743,1288,2,"Pakistan",426689,-1,-1,2531,"none",1
"393117","426683","6.3","1186",1743,1288,2,"Pakistan",426690,-1,-1,2531,"none",1
"393118","426684","6.4","1186",1743,1288,2,"Pakistan",426691,-1,-1,2531,"none",1
"393119","426685","6.5","1186",1743,1288,2,"Pakistan",426692,15969,-1,2531,"none",1
"393123","426689","7.3","1186",1775,1288,2,"Pakistan",426696,-1,-1,2531,"none",1
"393124","426690","7.4","1186",1775,1288,2,"Pakistan",426697,-1,-1,2531,"none",1
"393125","426691","7.5","1186",1775,1288,2,"Pakistan",426698,-1,-1,2531,"none",1
"393126","426692","7.6","1186",1775,1288,2,"Pakistan",426699,-1,-1,2531,"none",1
"393128","426694","8.2","1186",1743,1288,2,"Pakistan",426701,-1,-1,2531,"none",1
"393129","426695","8.3","1186",1743,1288,2,"Pakistan",426702,-1,-1,2531,"none",1
"393130","426696","8.4","1186",1743,1288,2,"Pakistan",426703,-1,-1,2531,"none",1
"393139","426705","10.1","1186",1743,1288,2,"Pakistan",426712,-1,-1,2531,"none",1
"393141","426707","10.3","1186",1743,1288,2,"Pakistan",426714,-1,11513,2531,"none",1
"396667","430233","0.2","1186",345,1131,1,"Pakistan",430240,16108,-1,2539,"none",1
"396668","430234","0.3","1186",345,1131,1,"Pakistan",430241,16109,-1,2539,"none",1
"396669","430235","0.4","1186",345,1131,1,"Pakistan",430242,-1,-1,2539,"none",1
"396670","430236","0.5","1186",345,1131,1,"Pakistan",430243,-1,-1,2539,"none",1
"396671","430237","0.6","1186",345,1131,1,"Pakistan",430244,-1,-1,2539,"none",1
"396672","430238","0.7","1186",345,1131,1,"Pakistan",430245,-1,-1,2539,"none",1
"396673","430239","0.8","1186",345,1131,1,"Pakistan",430246,-1,11609,2539,"none",1
"430113","463679","0.1","1186",1596,1139,2,"Pakistan",463686,-1,-1,2431,"none",1
"430120","463686","1.1","1186",1550,1139,2,"Pakistan",463693,-1,-1,2431,"none",1
"430121","463687","1.2","1186",1550,1139,2,"Pakistan",463694,-1,-1,2431,"none",1
"430126","463692","1.7","1186",1550,1139,2,"Pakistan",463699,-1,-1,2431,"none",1
"430128","463694","2.2","1186",1596,1139,2,"Pakistan",463701,-1,-1,2431,"none",1
"430129","463695","2.3","1186",1596,1139,2,"Pakistan",463702,-1,-1,2431,"none",1
"430130","463696","2.4","1186",1596,1139,2,"Pakistan",463703,-1,-1,2431,"none",1
"430131","463697","2.5","1186",1596,1139,2,"Pakistan",463704,-1,-1,2431,"none",1
"430132","463698","2.6","1186",1596,1139,2,"Pakistan",463705,-1,-1,2431,"none",1
"430140","463706","4.1","1186",1596,1139,2,"Pakistan",463713,-1,-1,2431,"none",1
"430141","463707","4.2","1186",1596,1139,2,"Pakistan",463714,-1,-1,2431,"none",1
"430142","463708","4.3","1186",1596,1139,2,"Pakistan",463715,-1,-1,2431,"none",1
"430143","463709","4.4","1186",1596,1139,2,"Pakistan",463716,-1,-1,2431,"none",1
"430144","463710","4.5","1186",1596,1139,2,"Pakistan",463717,-1,-1,2431,"none",1
"430145","463711","4.6","1186",1596,1139,2,"Pakistan",463718,-1,12534,2431,"none",1
"432934","466500","0.1","1186",982,1139,2,"Pakistan",466507,-1,-1,2436,"none",1
"432935","466501","0.2","1186",982,1139,2,"Pakistan",466508,-1,-1,2436,"none",1
"432936","466502","0.3","1186",982,1139,2,"Pakistan",466509,-1,-1,2436,"none",1
"432937","466503","0.4","1186",982,1139,2,"Pakistan",466510,-1,-1,2436,"none",1
"432938","466504","0.5","1186",982,1139,2,"Pakistan",466511,-1,-1,2436,"none",1
"432939","466505","0.6","1186",982,1139,2,"Pakistan",466512,-1,-1,2436,"none",1
"432944","466510","1.5","1186",895,1139,2,"Pakistan",466517,-1,-1,2436,"none",1
"432945","466511","1.6","1186",895,1139,2,"Pakistan",466518,17753,-1,2436,"none",1
"432946","466512","1.7","1186",895,1139,2,"Pakistan",466519,-1,-1,2436,"none",1
"432948","466514","2.2","1186",982,1139,2,"Pakistan",466521,-1,-1,2436,"none",1
"432949","466515","2.3","1186",982,1139,2,"Pakistan",466522,-1,-1,2436,"none",1
"432950","466516","2.4","1186",982,1139,2,"Pakistan",466523,-1,-1,2436,"none",1
"432951","466517","2.5","1186",982,1139,2,"Pakistan",466524,-1,-1,2436,"none",1
"432953","466519","3.1","1186",895,1139,2,"Pakistan",466526,-1,-1,2436,"none",1
"432960","466526","4.1","1186",982,1289,2,"Pakistan",466533,-1,-1,2436,"none",1
"432966","466532","5.1","1186",895,1289,2,"Pakistan",466539,-1,-1,2436,"none",1
"432967","466533","5.2","1186",895,1289,2,"Pakistan",466540,-1,-1,2436,"none",1
"432968","466534","5.3","1186",895,1289,2,"Pakistan",466541,-1,-1,2436,"none",1
"432969","466535","5.4","1186",895,1289,2,"Pakistan",466542,-1,-1,2436,"none",1
"432970","466536","5.5","1186",895,1289,2,"Pakistan",466543,-1,-1,2436,"none",1
"432971","466537","5.6","1186",895,1289,2,"Pakistan",466544,-1,-1,2436,"none",1
"432972","466538","6.1","1186",982,1289,2,"Pakistan",466545,-1,-1,2436,"none",1
"432973","466539","6.2","1186",982,1289,2,"Pakistan",466546,17755,-1,2436,"none",1
"432977","466543","6.6","1186",982,1289,2,"Pakistan",466550,-1,-1,2436,"none",1
"432978","466544","6.7","1186",982,1289,2,"Pakistan",466551,-1,-1,2436,"none",1
"432981","466547","7.3","1186",895,1289,2,"Pakistan",466554,-1,-1,2436,"none",1
"432982","466548","7.4","1186",895,1289,2,"Pakistan",466555,-1,-1,2436,"none",1
"432983","466549","7.5","1186",895,1289,2,"Pakistan",466556,17756,-1,2436,"none",1
"432984","466550","7.6","1186",895,1289,2,"Pakistan",466557,-1,-1,2436,"none",1
"432987","466553","8.1","1186",982,1289,2,"Pakistan",466560,-1,-1,2436,"none",1
"432988","466554","8.2","1186",982,1289,2,"Pakistan",466561,-1,-1,2436,"none",1
"432989","466555","8.3","1186",982,1289,2,"Pakistan",466562,17758,-1,2436,"none",1
"432990","466556","8.4","1186",982,1289,2,"Pakistan",466563,-1,-1,2436,"none",1
"432993","466559","8.7","1186",982,1288,2,"Pakistan",466566,-1,-1,2436,"none",1
"432995","466561","9.2","1186",930,1288,2,"Pakistan",466568,-1,-1,2436,"none",1
"432996","466562","9.3","1186",930,1288,2,"Pakistan",466569,-1,-1,2436,"none",1
"432997","466563","9.4","1186",930,1288,2,"Pakistan",466570,-1,-1,2436,"none",1
"432998","466564","9.5","1186",930,1288,2,"Pakistan",466571,-1,-1,2436,"none",1
"432999","466565","9.6","1186",930,1288,2,"Pakistan",466572,-1,-1,2436,"none",1
"433002","466568","10.3","1186",982,1288,2,"Pakistan",466575,-1,-1,2436,"none",1
"433003","466569","10.4","1186",982,1288,2,"Pakistan",466576,-1,-1,2436,"none",1
"433004","466570","10.5","1186",982,1288,2,"Pakistan",466577,-1,-1,2436,"none",1
"433005","466571","10.6","1186",982,1288,2,"Pakistan",466578,-1,-1,2436,"none",1
"433013","466579","12.1","1186",994,1288,2,"Pakistan",466586,-1,-1,2436,"none",1
"433014","466580","12.2","1186",994,1288,2,"Pakistan",466587,-1,-1,2436,"none",1
"433015","466581","12.3","1186",994,1288,2,"Pakistan",466588,-1,-1,2436,"none",1
"433016","466582","12.4","1186",994,1288,2,"Pakistan",466589,-1,12610,2436,"none",1
"434152","467718","0.1","1186",1404,1139,2,"Pakistan",467725,-1,-1,2438,"none",1
"434153","467719","0.2","1186",1404,1139,2,"Pakistan",467726,-1,-1,2438,"none",1
"434156","467722","0.5","1186",1404,1139,2,"Pakistan",467729,-1,-1,2438,"none",1
"434157","467723","0.6","1186",1404,1139,2,"Pakistan",467730,17812,-1,2438,"none",1
"434159","467725","1.2","1186",1398,1139,2,"Pakistan",467732,-1,12642,2438,"none",1
"437393","470959","0.1","1186",1404,1150,2,"Pakistan",470966,-1,-1,2506,"none",1
"437394","470960","0.2","1186",1404,1150,2,"Pakistan",470967,-1,-1,2506,"none",1
